record_id,location_id,source_id,time_of_record,visit_count_x,time_in_queue,assigned_employee_id,type_of_water_source,number_of_people_served,address,province_name,town_name,location_type,subjective_quality_score,visit_count_y,results,pollutant_ppm,biological,functionality_status,hour,month
21408,KiRu29585,KiRu29585224,11/22/2021 15:01,1,0,10,well,242,71 Bahari Nyeupe Street,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,2.11039,0,functional,15,November
21409,HaRu19796,HaRu19796224,11/22/2021 15:09,1,0,0,tap_in_home_broken,586,41 Chanzo Cha Furaha Road,Hawassa,Rural,Rural,9,1,,,,non_functional,15,November
21410,KiIs24196,KiIs24196224,11/22/2021 15:15,1,0,40,tap_in_home,714,38 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,10,1,,,,functional,15,November
21411,KiAm22371,KiAm22371224,11/22/2021 15:31,1,0,32,well,322,66 Nguvu Tutu Street,Kilimani,Amara,Urban,1,1,Contaminated: Biological,0,10.3726,functional,15,November
21412,AmRu13089,AmRu13089224,11/22/2021 15:33,1,0,4,tap_in_home_broken,314,9 Cairo Road,Amanzi,Rural,Rural,9,1,,,,non_functional,15,November
21413,AmRu13909,AmRu13909224,11/22/2021 15:36,1,0,40,well,220,149 Timbuktu Road,Amanzi,Rural,Rural,3,1,Clean,0.0300936,9.26E-05,functional,15,November
21414,KiRu25255,KiRu25255224,11/22/2021 15:49,1,136,8,shared_tap,1560,20 Mwanza Street,Kilimani,Rural,Rural,3,1,,,,partially_functional,15,November
21415,AmDa11938,AmDa11938224,11/22/2021 15:55,1,240,42,shared_tap,3460,169 Nyoka Achebe Street,Amanzi,Dahabu,Urban,3,1,,,,partially_functional,15,November
21416,SoRu36467,SoRu36467224,11/22/2021 15:56,5,337,6,shared_tap,2746,144 Nkrumah Road,Sokoto,Rural,Rural,10,5,,,,partially_functional,15,November
21417,AmRu13896,AmRu13896224,11/22/2021 16:01,1,24,28,shared_tap,1860,127 Timbuktu Road,Amanzi,Rural,Rural,6,1,,,,functional,16,November
21418,SoRu38485,SoRu38485224,11/22/2021 16:10,1,22,30,river,804,4 Pwani Ya Joto Road,Sokoto,Rural,Rural,0,1,,,,non_functional,16,November
21419,AkRu07461,AkRu07461224,11/22/2021 16:23,1,0,8,well,274,32 Bahari Ya Kunata Avenue,Akatsi,Rural,Rural,3,1,Clean,0.0870166,9.73E-05,functional,16,November
21420,AmRu12979,AmRu12979224,11/22/2021 16:23,1,0,5,tap_in_home_broken,654,39 Cairo Road,Amanzi,Rural,Rural,10,1,,,,non_functional,16,November
21421,SoRu39556,SoRu39556224,11/22/2021 16:39,1,12,38,river,422,54 Angelique Street,Sokoto,Rural,Rural,0,1,,,,non_functional,16,November
21422,SoRu35750,SoRu35750224,11/22/2021 16:43,1,23,14,river,450,114 Mombasa Road,Sokoto,Rural,Rural,0,1,,,,non_functional,16,November
21423,SoRu38278,SoRu38278224,11/22/2021 16:59,1,10,18,river,580,99 Mto Wa Uzima Street,Sokoto,Rural,Rural,0,1,,,,non_functional,16,November
21424,KiZu30779,KiZu30779224,11/22/2021 17:48,4,311,2,shared_tap,3506,92 Banjul Street,Kilimani,Zuri,Urban,3,4,,,,partially_functional,17,November
21425,AmAs10600,AmAs10600224,11/22/2021 18:52,8,236,34,shared_tap,2650,131 Nadi Kijani Lane,Amanzi,Asmara,Urban,3,8,,,,partially_functional,18,November
21426,HaRu19846,HaRu19846224,11/23/2021 6:03,7,167,14,shared_tap,2178,119 Chanzo Cha Furaha Road,Hawassa,Rural,Rural,3,7,,,,partially_functional,6,November
21427,AmAb09329,AmAb09329224,11/23/2021 6:25,6,140,8,shared_tap,1362,24 N'dour Avenue,Amanzi,Abidjan,Urban,3,6,,,,partially_functional,6,November
21428,KiRu28783,KiRu28783224,11/23/2021 6:34,2,52,3,shared_tap,698,138 Bahari Nzuri Street,Kilimani,Rural,Rural,5,2,,,,partially_functional,6,November
21429,AmBe11337,AmBe11337224,11/23/2021 6:48,8,177,24,shared_tap,3716,12 Mbuzi Mbeki Street,Amanzi,Bello,Urban,3,8,,,,partially_functional,6,November
21430,AkKi00924,AkKi00924224,11/23/2021 7:07,7,285,12,shared_tap,3816,54 Tunis Street,Akatsi,Kintampo,Urban,3,7,,,,partially_functional,7,November
21431,HaRu17989,HaRu17989224,11/23/2021 7:23,6,54,18,shared_tap,1082,55 Lubumbashi Lane,Hawassa,Rural,Rural,3,6,,,,partially_functional,7,November
21432,AkRu06614,AkRu06614224,11/23/2021 7:37,5,129,5,shared_tap,1766,2 Popo Kamuzu Street,Akatsi,Rural,Rural,3,5,,,,partially_functional,7,November
21433,HaRu18042,HaRu18042224,11/23/2021 7:44,5,247,46,shared_tap,3220,137 Lubumbashi Lane,Hawassa,Rural,Rural,3,5,,,,partially_functional,7,November
21434,SoRu35730,SoRu35730224,11/23/2021 7:58,6,203,3,shared_tap,3170,147 Mombasa Road,Sokoto,Rural,Rural,10,6,,,,partially_functional,7,November
21435,KiRu28915,KiRu28915224,11/23/2021 8:13,8,266,46,shared_tap,3410,79 Ziwa La Kioo Road,Kilimani,Rural,Rural,3,8,,,,partially_functional,8,November
21436,HaRu17662,HaRu17662224,11/23/2021 8:25,8,196,8,shared_tap,2314,147 Constantine Road,Hawassa,Rural,Rural,3,8,,,,partially_functional,8,November
21437,AkRu06851,AkRu06851224,11/23/2021 8:43,5,257,48,shared_tap,2716,114 Fisi Nkrumah Street,Akatsi,Rural,Rural,3,5,,,,partially_functional,8,November
21438,AmPw12470,AmPw12470224,11/23/2021 9:06,1,30,5,shared_tap,3044,191 Jengo Street,Amanzi,Pwani,Urban,3,1,,,,functional,9,November
21439,AmRu13908,AmRu13908224,11/23/2021 9:13,1,24,3,shared_tap,1936,27 Timbuktu Road,Amanzi,Rural,Rural,6,1,,,,functional,9,November
21440,AkRu07714,AkRu07714224,11/23/2021 9:37,1,0,34,well,390,30 Ukingo Wa Mto Road,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,1.2785,0,functional,9,November
21441,SoRu36467,SoRu36467224,11/23/2021 9:39,6,237,6,shared_tap,2746,144 Nkrumah Road,Sokoto,Rural,Rural,10,6,,,,partially_functional,9,November
21442,AkHa00134,AkHa00134224,11/23/2021 9:39,1,0,10,well,316,97 Addis Ababa Road,Akatsi,Harare,Urban,1,1,Contaminated: Biological,0,49.0108,functional,9,November
21443,HaRu20489,HaRu20489224,11/23/2021 9:48,6,107,36,shared_tap,1602,33 Gbenga Adeyinka Street,Hawassa,Rural,Rural,3,6,,,,partially_functional,9,November
21444,AmRu15683,AmRu15683224,11/23/2021 10:00,1,0,42,tap_in_home_broken,710,11 Franco Luambo Avenue,Amanzi,Rural,Rural,9,1,,,,non_functional,10,November
21445,HaRu17843,HaRu17843224,11/23/2021 10:11,6,152,12,shared_tap,2036,3 Tunis Road,Hawassa,Rural,Rural,3,6,,,,partially_functional,10,November
21446,AmDa11938,AmDa11938224,11/23/2021 10:12,2,286,42,shared_tap,3460,169 Nyoka Achebe Street,Amanzi,Dahabu,Urban,3,2,,,,partially_functional,10,November
21447,KiRu25943,KiRu25943224,11/23/2021 10:13,1,0,30,well,342,21 Kalahari Avenue,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,6.23009,0,functional,10,November
21448,HaRu18803,HaRu18803224,11/23/2021 10:15,1,0,10,tap_in_home,748,3 Khama Avenue,Hawassa,Rural,Rural,10,1,,,,functional,10,November
21449,SoBa31708,SoBa31708224,11/23/2021 10:24,1,0,18,tap_in_home,370,77 Chura Usman Street,Sokoto,Bahari,Urban,10,1,,,,functional,10,November
21450,AkKi01279,AkKi01279224,11/23/2021 10:33,1,0,2,tap_in_home_broken,978,73 Ziwa Nyeusi Street,Akatsi,Kintampo,Urban,9,1,,,,non_functional,10,November
21451,AkRu05197,AkRu05197224,11/23/2021 10:35,1,6,34,river,750,90 Kenyatta Street,Akatsi,Rural,Rural,0,1,,,,non_functional,10,November
21452,KiRu28645,KiRu28645224,11/23/2021 10:39,1,0,46,well,380,178 Bahari Nzuri Street,Kilimani,Rural,Rural,1,1,Contaminated: Biological,0,267.371,functional,10,November
21453,SoRu35001,SoRu35001224,11/23/2021 11:19,5,225,36,shared_tap,2364,46 Fennec Way,Sokoto,Rural,Rural,3,5,,,,partially_functional,11,November
21454,AmRu15165,AmRu15165224,11/23/2021 11:20,1,0,38,tap_in_home_broken,706,200 Mawimbi Maji Street,Amanzi,Rural,Rural,9,1,,,,non_functional,11,November
21455,SoRu37425,SoRu37425224,11/23/2021 11:24,1,211,2,shared_tap,2606,84 Soko Soyinka Road,Sokoto,Rural,Rural,3,1,,,,partially_functional,11,November
21456,HaRu19707,HaRu19707224,11/23/2021 11:41,1,212,48,shared_tap,2612,14 Mlima Tazama Avenue,Hawassa,Rural,Rural,3,1,,,,partially_functional,11,November
21457,SoRu38929,SoRu38929224,11/23/2021 11:43,8,260,12,shared_tap,3936,57 Asimbonanga Road,Sokoto,Rural,Rural,3,8,,,,partially_functional,11,November
21458,AkRu06307,AkRu06307224,11/23/2021 11:55,1,0,14,well,282,141 Punda Kagame Street,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,8.48414,0,functional,11,November
21459,KiRu25879,KiRu25879224,11/23/2021 12:02,1,0,8,well,318,23 Kudu Square,Kilimani,Rural,Rural,1,1,Contaminated: Biological,0,485.162,functional,12,November
21460,AkHa00159,AkHa00159224,11/23/2021 12:11,1,0,30,tap_in_home_broken,890,59 Abyei Avenue,Akatsi,Harare,Urban,9,1,,,,non_functional,12,November
21461,AmPw12451,AmPw12451224,11/23/2021 12:11,1,0,34,tap_in_home_broken,822,52 Jengo Street,Amanzi,Pwani,Urban,9,1,,,,non_functional,12,November
21462,KiRu30377,KiRu30377224,11/23/2021 12:12,1,0,28,well,256,139 Kinshasa Road,Kilimani,Rural,Rural,3,1,Clean,0.0371413,8.48E-06,functional,12,November
21463,AkRu02894,AkRu02894224,11/23/2021 12:17,1,0,1,tap_in_home_broken,444,9 Nia Lane,Akatsi,Rural,Rural,10,1,,,,non_functional,12,November
21464,SoBa31510,SoBa31510224,11/23/2021 12:20,1,0,7,tap_in_home,886,161 Kwame Nkrumah Street,Sokoto,Bahari,Urban,10,1,,,,functional,12,November
21465,KiMr24719,KiMr24719224,11/23/2021 12:30,5,108,14,shared_tap,3982,86 Kob Maathai Road,Kilimani,Mrembo,Urban,3,5,,,,partially_functional,12,November
21466,HaRu19648,HaRu19648224,11/23/2021 12:32,1,0,22,well,342,24 Mto Mandela Avenue,Hawassa,Rural,Rural,1,1,Contaminated: Biological,0,262.668,functional,12,November
21467,KiZu31411,KiZu31411224,11/23/2021 12:36,1,16,8,shared_tap,334,43 Mto Wa Maji Avenue,Kilimani,Zuri,Urban,7,1,,,,functional,12,November
21468,SoRu37358,SoRu37358224,11/23/2021 12:36,1,10,38,river,928,46 Chui Wangari Drive,Sokoto,Rural,Rural,0,1,,,,non_functional,12,November
21469,SoMa34142,SoMa34142224,11/23/2021 12:41,1,0,28,well,348,20 Mawimbi Mafupi Drive,Sokoto,Majengo,Urban,3,1,Clean,0.0515683,5.06E-05,functional,12,November
21470,SoRu37529,SoRu37529224,11/23/2021 12:43,6,43,22,shared_tap,718,18 Mwewe Kagame Drive,Sokoto,Rural,Rural,5,6,,,,partially_functional,12,November
21471,AmRu15305,AmRu15305224,11/23/2021 12:43,1,0,46,tap_in_home,760,17 Mawimbi Maji Street,Amanzi,Rural,Rural,10,1,,,,functional,12,November
21472,AkHa00635,AkHa00635224,11/23/2021 12:45,1,0,28,tap_in_home,514,82 Yvonne Chaka Street,Akatsi,Harare,Urban,10,1,,,,functional,12,November
21473,KiZu30779,KiZu30779224,11/23/2021 12:57,5,188,2,shared_tap,3506,92 Banjul Street,Kilimani,Zuri,Urban,3,5,,,,partially_functional,12,November
21474,AmRu12948,AmRu12948224,11/23/2021 13:05,1,0,3,tap_in_home_broken,418,21 Oran Crossing,Amanzi,Rural,Rural,9,1,,,,non_functional,13,November
21475,AkKi00808,AkKi00808224,11/23/2021 13:06,1,0,5,tap_in_home_broken,606,49 Port Harcourt Boulevard,Akatsi,Kintampo,Urban,9,1,,,,non_functional,13,November
21476,KiRu26067,KiRu26067224,11/23/2021 13:25,8,71,42,shared_tap,1910,12 Nyerere Road,Kilimani,Rural,Rural,3,8,,,,partially_functional,13,November
21477,KiRu27048,KiRu27048224,11/23/2021 13:27,1,0,2,well,198,82 Zanzibar Street,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,8.97981,0,functional,13,November
21478,SoRu37181,SoRu37181224,11/23/2021 13:32,1,20,1,shared_tap,1144,197 Nelson Mandela Street,Sokoto,Rural,Rural,10,1,,,,functional,13,November
21479,SoRu37693,SoRu37693224,11/23/2021 13:38,5,184,7,shared_tap,3978,4 Tausi Lumumba Avenue,Sokoto,Rural,Rural,3,5,,,,partially_functional,13,November
21480,SoRu36009,SoRu36009224,11/23/2021 13:41,1,0,28,well,346,31 Seychelles Street,Sokoto,Rural,Rural,3,1,Clean,0.0355586,2.75E-05,functional,13,November
21481,AkRu07643,AkRu07643224,11/23/2021 13:58,1,0,3,tap_in_home,426,93 Mto Wa Furaha Road,Akatsi,Rural,Rural,10,1,,,,functional,13,November
21482,AkRu07704,AkRu07704224,11/23/2021 14:01,1,0,12,well,334,140 Ukingo Wa Mto Road,Akatsi,Rural,Rural,3,1,Clean,0.0338908,8.59E-05,functional,14,November
21483,KiHa23449,KiHa23449224,11/23/2021 14:25,1,0,5,tap_in_home,624,35 Ladysmith Drive,Kilimani,Harare,Urban,10,1,,,,functional,14,November
21484,AkLu01907,AkLu01907224,11/23/2021 14:30,1,0,30,well,392,81 Lilongwe Street,Akatsi,Lusaka,Urban,3,1,Clean,0.0842814,4.70E-05,functional,14,November
21485,AmRu15265,AmRu15265224,11/23/2021 14:30,1,0,12,tap_in_home,510,29 Mawimbi Maji Street,Amanzi,Rural,Rural,10,1,,,,functional,14,November
21486,SoCh32064,SoCh32064224,11/23/2021 14:34,1,5,28,river,810,23 Lusaka Road,Sokoto,Cheche,Urban,0,1,,,,non_functional,14,November
21487,HaRu19126,HaRu19126224,11/23/2021 15:14,1,0,0,tap_in_home_broken,696,28 Miriam Makeba Drive,Hawassa,Rural,Rural,9,1,,,,non_functional,15,November
21488,KiRu26943,KiRu26943224,11/23/2021 15:15,2,109,7,shared_tap,1476,113 Zanzibar Street,Kilimani,Rural,Rural,3,2,,,,partially_functional,15,November
21489,SoRu38343,SoRu38343224,11/23/2021 15:23,1,20,3,river,632,64 Mlima Wa Uzuri Avenue,Sokoto,Rural,Rural,0,1,,,,non_functional,15,November
21490,HaYa21438,HaYa21438224,11/23/2021 15:23,1,0,12,tap_in_home,502,14 Okapi Road,Hawassa,Yaounde,Urban,10,1,,,,functional,15,November
21491,KiRu30098,KiRu30098224,11/23/2021 15:31,1,240,0,shared_tap,3798,190 Burna Boy Street,Kilimani,Rural,Rural,3,1,,,,partially_functional,15,November
21492,AkRu05654,AkRu05654224,11/23/2021 15:33,7,246,3,shared_tap,2690,121 Ramaphosa Road,Akatsi,Rural,Rural,3,7,,,,partially_functional,15,November
21493,AmAs10537,AmAs10537224,11/23/2021 15:39,1,0,48,tap_in_home,874,63 Nadi Kijani Lane,Amanzi,Asmara,Urban,10,1,,,,functional,15,November
21494,AmRu15649,AmRu15649224,11/23/2021 15:40,1,0,24,tap_in_home,434,3 Scatterlings Avenue,Amanzi,Rural,Rural,10,1,,,,functional,15,November
21495,KiRu30101,KiRu30101224,11/23/2021 15:42,2,95,0,shared_tap,2608,19 Burna Boy Street,Kilimani,Rural,Rural,3,2,,,,partially_functional,15,November
21496,SoRu39646,SoRu39646224,11/23/2021 15:50,1,0,10,tap_in_home,614,89 Angelique Street,Sokoto,Rural,Rural,10,1,,,,functional,15,November
21497,AkRu03047,AkRu03047224,11/23/2021 16:01,5,72,8,shared_tap,944,18 Giza Promenade,Akatsi,Rural,Rural,4,5,,,,partially_functional,16,November
21498,AkRu03718,AkRu03718224,11/23/2021 16:11,1,28,36,shared_tap,2612,11 Lumumba Street,Akatsi,Rural,Rural,4,1,,,,functional,16,November
21499,KiAm22450,KiAm22450224,11/23/2021 16:16,1,0,40,well,204,32 Bahari Ya Kupendeza Drive,Kilimani,Amara,Urban,1,1,Contaminated: Biological,0,13.9363,functional,16,November
21500,HaYa21458,HaYa21458224,11/23/2021 16:20,1,0,36,well,244,132 Okapi Road,Hawassa,Yaounde,Urban,2,1,Contaminated: Chemical,5.13248,0,functional,16,November
21501,KiRu30476,KiRu30476224,11/23/2021 16:27,2,52,38,shared_tap,1154,73 Sahara Street,Kilimani,Rural,Rural,3,2,,,,partially_functional,16,November
21502,SoRu37614,SoRu37614224,11/23/2021 16:33,1,22,12,river,422,1 Panya Zinjathropus Avenue,Sokoto,Rural,Rural,0,1,,,,non_functional,16,November
21503,AmPw12508,AmPw12508224,11/23/2021 16:42,1,0,38,tap_in_home,672,146 Jengo Street,Amanzi,Pwani,Urban,10,1,,,,functional,16,November
21504,KiRu25255,KiRu25255224,11/23/2021 16:48,2,143,8,shared_tap,1560,20 Mwanza Street,Kilimani,Rural,Rural,3,2,,,,partially_functional,16,November
21505,AmDa11655,AmDa11655224,11/23/2021 16:49,1,0,28,tap_in_home,366,105 Paka Amanpour Road,Amanzi,Dahabu,Urban,10,1,,,,functional,16,November
21506,AkRu07220,AkRu07220224,11/23/2021 17:01,7,234,7,shared_tap,2834,97 Simba Tutu Street,Akatsi,Rural,Rural,10,7,,,,partially_functional,17,November
21507,AmAm09441,AmAm09441224,11/23/2021 18:14,2,68,42,shared_tap,644,61 Accra Avenue,Amanzi,Amina,Urban,5,2,,,,partially_functional,18,November
21508,HaRu18042,HaRu18042224,11/24/2021 6:14,6,101,46,shared_tap,3220,137 Lubumbashi Lane,Hawassa,Rural,Rural,3,6,,,,partially_functional,6,November
21509,HaRu17989,HaRu17989224,11/24/2021 6:21,7,52,18,shared_tap,1082,55 Lubumbashi Lane,Hawassa,Rural,Rural,3,7,,,,partially_functional,6,November
21510,KiMr24719,KiMr24719224,11/24/2021 6:37,6,113,14,shared_tap,3982,86 Kob Maathai Road,Kilimani,Mrembo,Urban,3,6,,,,partially_functional,6,November
21511,AkRu06851,AkRu06851224,11/24/2021 7:34,6,174,48,shared_tap,2716,114 Fisi Nkrumah Street,Akatsi,Rural,Rural,3,6,,,,partially_functional,7,November
21512,AkKi00924,AkKi00924224,11/24/2021 8:29,8,209,12,shared_tap,3816,54 Tunis Street,Akatsi,Kintampo,Urban,3,8,,,,partially_functional,8,November
21513,KiRu28783,KiRu28783224,11/24/2021 8:41,3,68,3,shared_tap,698,138 Bahari Nzuri Street,Kilimani,Rural,Rural,5,3,,,,partially_functional,8,November
21514,SoRu37529,SoRu37529224,11/24/2021 8:58,7,42,22,shared_tap,718,18 Mwewe Kagame Drive,Sokoto,Rural,Rural,5,7,,,,partially_functional,8,November
21515,AkRu08922,AkRu08922224,11/24/2021 9:01,1,0,3,well,274,145 Ladysmith Black Street,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,9.25898,0,functional,9,November
21516,AmAm09500,AmAm09500224,11/24/2021 9:07,1,0,24,well,384,12 Lumumba Lane,Amanzi,Amina,Urban,1,1,Contaminated: Biological,0,267.371,functional,9,November
21517,HaRu18171,HaRu18171224,11/24/2021 9:15,1,240,4,shared_tap,3712,47 Tripoli Terrace,Hawassa,Rural,Rural,3,1,,,,partially_functional,9,November
21518,KiAm22388,KiAm22388224,11/24/2021 9:32,1,27,36,river,476,161 Nguvu Tutu Street,Kilimani,Amara,Urban,0,1,,,,non_functional,9,November
21519,HaRu19707,HaRu19707224,11/24/2021 9:43,2,159,48,shared_tap,2612,14 Mlima Tazama Avenue,Hawassa,Rural,Rural,3,2,,,,partially_functional,9,November
21520,KiZu30779,KiZu30779224,11/24/2021 9:46,6,140,2,shared_tap,3506,92 Banjul Street,Kilimani,Zuri,Urban,3,6,,,,partially_functional,9,November
21521,AkKi01031,AkKi01031224,11/24/2021 9:47,1,0,10,well,344,141 Tunis Street,Akatsi,Kintampo,Urban,2,1,Contaminated: Chemical,9.73276,0,functional,9,November
21522,SoRu39211,SoRu39211224,11/24/2021 9:54,1,10,46,river,904,43 Hugh Masekela Avenue,Sokoto,Rural,Rural,0,1,,,,non_functional,9,November
21523,KiRu27842,KiRu27842224,11/24/2021 10:02,1,16,30,river,558,28 Haile Selassie Avenue,Kilimani,Rural,Rural,0,1,,,,non_functional,10,November
21524,AmRu13602,AmRu13602224,11/24/2021 10:05,1,0,2,tap_in_home_broken,934,168 Casablanca Street,Amanzi,Rural,Rural,9,1,,,,non_functional,10,November
21525,KiMr24289,KiMr24289224,11/24/2021 10:22,1,0,34,well,288,54 Sokoto Avenue,Kilimani,Mrembo,Urban,2,1,Contaminated: Chemical,2.39482,0,functional,10,November
21526,AmAb09329,AmAb09329224,11/24/2021 10:24,7,123,8,shared_tap,1362,24 N'dour Avenue,Amanzi,Abidjan,Urban,3,7,,,,partially_functional,10,November
21527,HaYa21521,HaYa21521224,11/24/2021 10:25,1,0,6,well,280,63 Wangari Maathai Avenue,Hawassa,Yaounde,Urban,2,1,Contaminated: Chemical,4.05826,0,functional,10,November
21528,AkRu03022,AkRu03022224,11/24/2021 10:28,1,26,26,shared_tap,2212,16 Giza Promenade,Akatsi,Rural,Rural,4,1,,,,functional,10,November
21529,AkRu08908,AkRu08908224,11/24/2021 10:30,1,0,36,well,350,43 Ladysmith Black Street,Akatsi,Rural,Rural,3,1,Clean,0.0169267,7.72E-05,functional,10,November
21530,AkRu07220,AkRu07220224,11/24/2021 10:33,8,93,7,shared_tap,2834,97 Simba Tutu Street,Akatsi,Rural,Rural,10,8,,,,partially_functional,10,November
21531,SoMa34277,SoMa34277224,11/24/2021 10:40,1,0,28,tap_in_home,384,102 Freetown Road,Sokoto,Marang,Urban,10,1,,,,functional,10,November
21532,AkRu05654,AkRu05654224,11/24/2021 10:42,8,179,3,shared_tap,2690,121 Ramaphosa Road,Akatsi,Rural,Rural,3,8,,,,partially_functional,10,November
21533,AkRu06614,AkRu06614224,11/24/2021 10:58,6,66,5,shared_tap,1766,2 Popo Kamuzu Street,Akatsi,Rural,Rural,3,6,,,,partially_functional,10,November
21534,AkRu06119,AkRu06119224,11/24/2021 11:02,1,0,12,well,336,111 Simba Road,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,3.28642,0,functional,11,November
21535,HaRu20743,HaRu20743224,11/24/2021 11:03,1,0,38,well,240,61 Tuku Street,Hawassa,Rural,Rural,1,1,Contaminated: Biological,0,318.664,functional,11,November
21536,HaDe16473,HaDe16473224,11/24/2021 11:05,1,0,38,well,250,137 Ndege Tambo Road,Hawassa,Deka,Urban,1,1,Contaminated: Biological,0,96.6341,functional,11,November
21537,KiRu30571,KiRu30571224,11/24/2021 11:18,1,240,40,shared_tap,3954,36 Sahara Street,Kilimani,Rural,Rural,3,1,,,,partially_functional,11,November
21538,SoRu35436,SoRu35436224,11/24/2021 11:20,1,240,38,shared_tap,3906,19 Mandela Drive,Sokoto,Rural,Rural,3,1,,,,partially_functional,11,November
21539,AmAs10023,AmAs10023224,11/24/2021 11:26,1,0,24,tap_in_home_broken,974,113 Tembo Road,Amanzi,Asmara,Urban,9,1,,,,non_functional,11,November
21540,AmRu15659,AmRu15659224,11/24/2021 11:28,1,0,10,well,242,2 Scatterlings Avenue,Amanzi,Rural,Rural,3,1,Clean,0.0847765,4.50E-05,functional,11,November
21541,KiMr24357,KiMr24357224,11/24/2021 11:38,1,0,10,well,170,30 Pretoria Avenue,Kilimani,Mrembo,Urban,1,1,Contaminated: Biological,0,22.649,functional,11,November
21542,HaRu19846,HaRu19846224,11/24/2021 11:47,8,149,14,shared_tap,2178,119 Chanzo Cha Furaha Road,Hawassa,Rural,Rural,3,8,,,,partially_functional,11,November
21543,HaRu17843,HaRu17843224,11/24/2021 11:49,7,137,12,shared_tap,2036,3 Tunis Road,Hawassa,Rural,Rural,3,7,,,,partially_functional,11,November
21544,SoRu37693,SoRu37693224,11/24/2021 11:50,6,205,7,shared_tap,3978,4 Tausi Lumumba Avenue,Sokoto,Rural,Rural,3,6,,,,partially_functional,11,November
21545,AmRu13633,AmRu13633224,11/24/2021 12:07,1,10,34,river,922,3 Casablanca Street,Amanzi,Rural,Rural,0,1,,,,non_functional,12,November
21546,AmDa11938,AmDa11938224,11/24/2021 12:15,3,148,42,shared_tap,3460,169 Nyoka Achebe Street,Amanzi,Dahabu,Urban,3,3,,,,partially_functional,12,November
21547,AmDa11467,AmDa11467224,11/24/2021 12:24,1,0,1,tap_in_home,578,115 Johannesburg Street,Amanzi,Dahabu,Urban,10,1,,,,functional,12,November
21548,SoIl32325,SoIl32325224,11/24/2021 12:34,1,17,38,river,774,24 Rift Valley Rise,Sokoto,Ilanga,Urban,0,1,,,,non_functional,12,November
21549,SoRu39181,SoRu39181224,11/24/2021 12:57,1,0,34,well,268,135 Youssou N'Dour Road,Sokoto,Rural,Rural,2,1,Contaminated: Chemical,4.9103,0,functional,12,November
21550,SoRu37425,SoRu37425224,11/24/2021 12:57,2,155,2,shared_tap,2606,84 Soko Soyinka Road,Sokoto,Rural,Rural,3,2,,,,partially_functional,12,November
21551,KiZu31288,KiZu31288224,11/24/2021 13:10,1,38,1,shared_tap,210,189 Conakry Street,Kilimani,Zuri,Urban,5,1,,,,partially_functional,13,November
